Date,Open,High,Low,Close,Adj Close,Volume
2015-06-10,85.970001,86.669998,85.379997,86.379997,80.638519,295000
2015-06-11,86.709999,86.769997,86.349998,86.440002,80.694542,429000
2015-06-12,85.889999,86.220001,85.059998,86.050003,80.330460,276400
2015-06-15,85.250000,85.529999,83.870003,84.360001,78.752792,913800
2015-06-16,84.449997,85.550003,84.449997,85.300003,79.630310,360400
2015-06-17,85.500000,85.779999,85.029999,85.570000,79.882370,297400
2015-06-18,85.949997,86.730003,85.949997,86.470001,80.722542,409500
2015-06-19,86.400002,87.059998,86.099998,86.800003,81.030617,1097100
2015-06-22,87.000000,87.680000,86.860001,87.540001,81.721420,370000
2015-06-23,87.889999,87.989998,87.349998,87.440002,81.628075,726700
2015-06-24,85.860001,87.510002,85.860001,86.559998,80.806557,623800
2015-06-25,86.980003,86.980003,85.750000,85.839996,80.134415,585300
2015-06-26,86.010002,86.180000,85.019997,85.410004,79.733009,1378600
2015-06-29,85.010002,85.470001,84.180000,84.250000,78.650108,446900
2015-06-30,84.820000,85.239998,84.540001,84.589996,78.967499,459000
2015-07-01,85.260002,85.419998,84.959999,85.330002,79.658310,500500
2015-07-02,85.669998,85.760002,84.690002,85.209999,79.546295,383300
2015-07-06,84.599998,85.379997,84.599998,85.099998,79.443596,333600
2015-07-07,85.290001,85.480003,83.910004,84.739998,79.107521,755200
2015-07-08,84.260002,84.690002,83.580002,83.739998,78.174004,633100
2015-07-09,84.709999,84.930000,84.000000,84.160004,78.566086,411100
2015-07-10,85.199997,85.400002,84.519997,85.050003,79.396935,453900
2015-07-13,85.849998,86.089996,85.190002,86.019997,80.302444,345500
2015-07-14,86.110001,86.480003,85.669998,86.279999,80.545166,225500
2015-07-15,86.239998,86.400002,85.860001,86.080002,80.358467,497200
2015-07-16,86.669998,87.290001,86.370003,86.779999,81.011940,913100
2015-07-17,86.500000,86.510002,84.629997,85.550003,79.863701,1074700
2015-07-20,86.000000,87.000000,85.660004,86.099998,80.377136,699200
2015-07-21,86.180000,86.760002,85.180000,85.190002,79.527626,583900
2015-07-22,85.760002,87.070000,85.199997,86.940002,81.161308,856700
2015-07-23,86.860001,86.989998,85.570000,85.739998,80.041069,483600
2015-07-24,85.230003,85.559998,84.120003,84.250000,78.650108,464000
2015-07-27,84.199997,84.410004,83.660004,83.769997,78.202003,431600
2015-07-28,84.089996,84.830002,83.430000,84.820000,79.182220,427400
2015-07-29,84.860001,85.330002,84.320000,85.269997,79.602295,508400
2015-07-30,84.720001,85.489998,84.269997,85.260002,79.592964,262500
2015-07-31,85.720001,86.000000,85.410004,85.500000,79.817017,573000
2015-08-03,85.809998,86.199997,85.040001,86.129997,80.405136,346700
2015-08-04,86.300003,87.050003,85.860001,86.949997,81.170631,594700
2015-08-05,87.919998,87.949997,87.169998,87.610001,81.786781,858400
2015-08-06,87.709999,87.709999,86.889999,87.220001,81.422699,471500
2015-08-07,86.750000,87.610001,86.330002,87.430000,81.618729,535500
2015-08-10,88.199997,88.720001,88.160004,88.339996,82.468246,467400
2015-08-11,87.559998,88.000000,87.290001,87.919998,82.076164,377100
