Date,Open,High,Low,Close,Adj Close,Volume
2015-06-10,118.177139,119.536560,117.394440,118.475800,91.488663,672320
2015-06-11,119.351181,119.845520,118.650871,119.361481,92.172585,557937
2015-06-12,119.443871,120.082390,118.218330,118.372810,91.409126,574832
2015-06-15,117.960861,118.424309,116.271889,117.538620,90.764961,1370372
2015-06-16,117.600410,118.578789,117.363541,118.424309,91.448891,682710
2015-06-17,118.444901,119.289391,117.621010,119.083420,91.957863,648045
2015-06-18,119.464470,121.174049,118.568489,120.010300,92.673615,932063
2015-06-19,119.649849,119.824921,118.434601,118.805351,91.743134,936432
2015-06-22,118.764160,119.649849,117.662201,117.785789,90.955818,613187
2015-06-23,117.662201,119.114311,117.023689,117.229660,90.526360,774664
2015-06-24,117.415039,118.002060,116.828011,116.900101,90.271873,533856
2015-06-25,116.436661,116.951599,115.478889,115.489189,89.182335,721453
2015-06-26,114.922760,116.035011,114.500519,115.056641,89.326279,1112281
2015-06-29,115.705460,115.952629,113.244080,113.316170,87.975037,681254
2015-06-30,114.026779,114.582901,112.718849,113.171989,87.863083,762526
2015-07-01,113.923790,115.303810,112.852730,115.303810,89.518181,991779
2015-07-02,115.993820,117.435631,115.901131,116.107109,90.141823,821757
2015-07-06,115.684860,117.250259,114.366631,116.951599,90.797455,624547
2015-07-07,117.404739,118.939240,115.829041,118.393410,91.916862,583862
2015-07-08,117.765190,118.712669,117.332649,117.507721,91.229202,587649
2015-07-09,118.177139,118.475800,116.920700,117.332649,91.093277,566093
2015-07-10,118.074150,119.042229,117.641609,118.362511,91.892845,356163
2015-07-13,117.384140,119.505661,116.745621,117.672501,91.357140,708927
2015-07-14,117.621010,118.393410,115.983521,117.816681,91.469093,649114
2015-07-15,117.332649,118.012360,116.838310,117.816681,91.469093,366650
2015-07-16,118.516991,118.980431,118.156540,118.661171,92.124710,614546
2015-07-17,118.372810,118.784760,117.569519,117.940269,91.565033,365776
2015-07-20,117.713699,118.424309,117.157570,118.094749,91.684952,437630
2015-07-21,117.960861,118.661171,117.353241,118.002060,91.612999,533176
2015-07-22,117.878479,118.867149,117.466530,118.249229,91.804871,394906
2015-07-23,118.043251,118.640579,115.262619,116.107109,90.141823,770003
2015-07-24,116.107109,117.373840,115.478889,116.580841,90.509590,606584
2015-07-27,116.920700,117.507721,116.292480,116.673531,90.581589,696498
2015-07-28,116.786819,117.518021,116.282181,117.064880,90.885406,460157
2015-07-29,116.951599,118.146240,116.158600,118.032959,91.636993,677467
2015-07-30,117.662201,118.383110,117.209061,117.621010,91.317146,565899
2015-07-31,117.971161,119.454170,116.879509,118.578789,92.060760,796026
2015-08-03,118.578789,119.340889,118.115341,119.114311,92.476547,432872
2015-08-04,118.815651,119.783730,116.467560,118.146240,91.724930,496375
2015-08-05,118.506691,118.702370,116.591141,117.250259,91.029343,517737
2015-08-06,116.817711,117.435631,115.345001,117.209061,90.997337,459186
2015-08-07,116.900101,117.991760,116.065910,117.013390,90.845436,465595
2015-08-10,117.682800,117.857880,116.611740,117.095779,90.909409,553761
2015-08-11,116.467560,118.599380,116.467560,117.909370,91.541054,493851
2015-08-12,116.951599,118.321320,116.807411,118.156540,91.732956,428988
2015-08-13,117.476830,119.258499,116.457260,119.145210,92.500496,662416
2015-08-14,118.805351,119.824921,117.837280,119.402679,92.700386,649405
2015-08-17,119.567459,120.556129,118.630280,120.463440,93.523956,505114
2015-08-18,120.216270,120.381050,119.526260,120.175079,93.300056,395877
2015-08-19,119.515961,120.123581,118.537590,119.526260,92.796349,393255
2015-08-20,118.259529,118.671471,117.250259,117.384140,91.133255,836808
2015-08-21,116.951599,117.281151,114.860970,114.912460,89.214340,631150
2015-08-24,110.710609,112.636459,107.765190,108.393410,84.153160,1358332
2015-08-25,110.576721,110.659111,104.891861,104.933060,81.466644,1073149
2015-08-26,106.817711,108.362511,105.468590,108.146240,83.961266,1046058
2015-08-27,109.176109,110.504631,107.703400,109.485069,85.000694,854286
2015-08-28,108.681770,110.010300,108.424309,109.742531,85.200562,579299
2015-08-31,109.505661,109.711639,106.488159,106.601440,82.761932,762623
2015-09-01,106.035011,106.035011,103.398560,104.356331,81.018913,695430
2015-09-02,105.108139,106.199791,104.541710,105.664261,82.034325,484238
2015-09-03,106.251289,106.858910,105.283211,106.240990,82.482063,512008
2015-09-04,105.087540,105.520081,102.955719,103.964989,80.715088,691158
2015-09-08,105.396500,106.065910,104.459320,105.870239,82.194229,407723
2015-09-09,107.095779,107.651901,104.654999,104.871269,81.418663,550363
2015-09-10,104.912460,107.682800,104.912460,106.117409,82.386147,632412
2015-09-11,105.756950,108.208031,105.623070,108.187439,83.993248,508707
2015-09-14,108.527290,108.712669,107.456230,107.847580,83.729385,337034
2015-09-15,108.022659,109.711639,107.219360,109.454170,84.976692,641054
2015-09-16,109.351181,111.668381,108.609680,111.493309,86.559799,489772
2015-09-17,111.565399,115.890831,111.050461,113.882591,88.414780,862054
2015-09-18,112.615860,114.212151,112.492279,113.491249,88.110962,1231811
2015-09-21,113.995880,115.293510,113.130791,114.428421,88.838547,928762
2015-09-22,113.285271,114.078270,112.183319,112.512871,87.351364,619304
2015-09-23,112.574661,114.098869,112.100929,113.645729,88.230865,338976
2015-09-24,113.295570,113.964989,111.884659,112.677650,87.479294,958668
2015-09-25,112.986610,113.862000,112.121521,113.007210,87.735184,412869
2015-09-28,111.781670,112.214211,110.175079,110.854790,86.537277,608526
2015-09-29,111.071060,112.770340,110.535530,112.203911,87.590439,556674
2015-09-30,113.470650,113.470650,110.875389,111.390320,86.955315,794375
2015-10-01,111.874359,112.018539,110.144180,111.802269,87.276894,434814
2015-10-02,110.803299,112.976311,110.432541,112.924820,88.153198,425492
2015-10-05,113.120491,115.149330,112.976311,115.118439,89.865646,332082
2015-10-06,115.046341,116.127701,114.438721,115.478889,90.147026,306156
2015-10-07,116.354271,117.250259,115.952629,117.219360,91.505692,623965
2015-10-08,117.167870,117.682800,116.261589,117.610710,91.811195,475984
2015-10-09,117.600410,117.723999,116.446960,117.641609,91.835320,360241
2015-10-12,117.878479,118.568489,116.910400,118.022659,92.132759,499288
2015-10-13,117.641609,118.434601,116.704430,117.322350,91.586075,459963
