Date,Open,High,Low,Close,Adj Close,Volume
2015-06-10,91.000000,91.000000,89.730003,90.540001,79.563911,1981100
2015-06-11,90.820000,92.790001,90.419998,92.529999,81.312691,2996700
2015-06-12,91.889999,92.839996,91.370003,91.699997,80.583313,1965700
2015-06-15,91.239998,91.910004,90.889999,91.360001,80.284531,1331500
2015-06-16,91.220001,91.989998,91.169998,91.360001,80.284531,1132900
2015-06-17,91.419998,91.839996,91.000000,91.699997,80.583313,1439200
2015-06-18,91.949997,93.239998,91.830002,92.959999,81.690536,1742800
2015-06-19,92.669998,93.120003,92.070000,92.320000,81.128136,2141200
2015-06-22,92.669998,93.300003,92.389999,92.809998,81.558739,1575600
2015-06-23,92.720001,93.089996,92.250000,92.309998,81.119362,1546600
2015-06-24,91.959999,92.320000,89.989998,90.029999,79.115753,2117400
2015-06-25,90.330002,90.620003,88.739998,88.760002,77.999725,1945400
2015-06-26,89.089996,89.629997,88.510002,88.870003,78.096367,2984700
2015-06-29,88.199997,88.669998,86.940002,86.980003,76.435509,1722600
2015-06-30,87.370003,87.889999,86.739998,87.360001,76.769440,2404000
2015-07-01,87.879997,88.129997,87.629997,88.099998,77.419731,2323600
2015-07-02,88.309998,88.650002,87.720001,87.830002,77.182472,2217000
2015-07-06,87.230003,87.980003,86.440002,86.940002,76.400360,1466400
2015-07-07,86.900002,88.209999,86.120003,87.820000,77.173660,2097900
2015-07-08,86.970001,87.489998,85.169998,85.400002,75.047058,1986100
2015-07-09,86.239998,86.809998,85.610001,85.620003,75.240379,1838100
2015-07-10,86.580002,86.690002,85.910004,86.349998,75.881874,1627600
2015-07-13,86.949997,87.209999,86.169998,86.459999,75.978531,1781500
2015-07-14,86.269997,87.169998,85.809998,86.720001,76.207031,3043000
2015-07-15,87.099998,87.980003,86.820000,86.959999,76.417938,2807700
2015-07-16,86.900002,87.680000,85.480003,85.599998,75.222809,1727200
2015-07-17,85.599998,86.830002,85.599998,85.940002,75.521568,1906400
2015-07-20,86.169998,86.629997,85.760002,86.089996,75.653404,1270900
2015-07-21,86.099998,86.970001,85.589996,85.919998,75.504005,1522300
2015-07-22,85.930000,86.449997,85.040001,85.370003,75.020676,1237600
2015-07-23,85.169998,85.169998,83.129997,83.480003,73.359795,1943100
2015-07-24,83.480003,84.139999,82.599998,82.959999,72.902855,2048400
2015-07-27,82.309998,84.669998,82.309998,82.800003,72.762245,2039500
2015-07-28,83.000000,85.059998,83.000000,84.919998,74.625206,2041800
2015-07-29,84.860001,86.040001,84.480003,85.970001,75.547935,2021900
