Date,Open,High,Low,Close,Adj Close,Volume
2015-06-10,65.046730,65.966927,65.046730,65.851906,59.032394,2528977
2015-06-11,66.060387,66.204170,65.564339,65.657799,58.858387,1651256
2015-06-12,65.463692,65.736877,65.319916,65.499641,58.716610,3082873
2015-06-15,65.017975,65.449318,64.759163,65.334290,58.568375,1689091
2015-06-16,65.255211,66.038818,65.255211,66.010063,59.174171,2982026
2015-06-17,65.844719,65.988495,65.226456,65.636230,58.839046,2598388
2015-06-18,65.736877,67.095612,65.650612,66.628326,59.728405,2797162
2015-06-19,66.412651,66.635513,66.304817,66.333572,59.464176,2845291
2015-06-22,66.585190,67.059669,66.232925,66.441406,59.560852,3463451
2015-06-23,66.714592,66.772102,66.053200,66.161034,59.309502,2330203
2015-06-24,66.182602,66.211357,65.758446,65.787201,58.974396,3475414
2015-06-25,66.024445,66.132278,65.564339,65.693748,58.890610,3344520
2015-06-26,65.938171,66.901512,65.830338,66.678650,59.773518,3004421
2015-06-29,65.995689,66.261681,64.299065,64.421280,57.749920,4646636
2015-06-30,64.982025,65.046730,64.169662,64.759163,58.052814,3985632
2015-07-01,65.499641,66.427032,65.434937,65.916611,59.090405,4283167
2015-07-02,66.067574,66.441406,65.233643,65.815964,59.000179,2807038
2015-07-06,65.140190,65.492455,64.874191,65.183319,58.433041,3266485
2015-07-07,65.413368,65.413368,63.630482,64.622574,57.930370,8990729
2015-07-08,63.263840,63.580158,61.236519,62.631203,56.145222,10849661
2015-07-09,63.630482,64.593819,63.163193,63.256649,56.705898,7285780
2015-07-10,64.112152,65.449318,63.759884,65.319916,58.555492,6960147
2015-07-13,65.708122,66.376709,65.118622,65.499641,58.716610,5899787
2015-07-14,65.370239,66.254494,65.111427,66.132278,59.283730,8115233
2015-07-15,65.463692,65.463692,62.911575,63.896477,57.535896,13730839
2015-07-16,64.342201,64.586632,63.112869,63.443565,57.128071,5223901
2015-07-17,63.278217,63.450756,62.810928,63.177570,56.888554,5215555
2015-07-20,63.263840,63.752697,62.854061,63.357296,57.050400,3118066
2015-07-21,63.429188,63.838966,63.156002,63.709560,57.367592,3139070
2015-07-22,63.371674,64.644142,63.278217,64.205605,57.814262,4471509
2015-07-23,64.011505,64.148094,62.969086,63.134438,56.849716,4865023
2015-07-24,63.422001,63.587345,62.099209,62.336449,56.131168,3697834
