Date,Open,High,Low,Close,Adj Close,Volume
2015-06-10,38.330002,38.625000,38.330002,38.555000,34.813938,592600
2015-06-11,38.599998,38.695000,38.505001,38.570000,34.827477,627200
2015-06-12,38.450001,38.605000,38.340000,38.485001,34.750725,505400
2015-06-15,38.285000,38.650002,38.115002,38.410000,34.683002,1077800
2015-06-16,38.500000,39.115002,38.459999,39.099998,35.306049,779400
2015-06-17,39.139999,39.285000,38.935001,39.134998,35.337658,617000
2015-06-18,39.255001,39.764999,39.130001,39.555000,35.716900,968200
2015-06-19,39.500000,39.785000,39.490002,39.619999,35.775597,984800
2015-06-22,39.744999,40.320000,39.715000,40.105000,36.213531,908200
2015-06-23,40.130001,40.220001,40.005001,40.130001,36.236115,1394400
2015-06-24,40.564999,41.130001,40.564999,40.709999,36.759827,2760000
2015-06-25,41.195000,41.195000,40.669998,40.775002,36.818535,1163800
2015-06-26,40.895000,40.955002,40.619999,40.730000,36.777893,1334200
2015-06-29,40.730000,40.730000,40.064999,40.080002,36.190960,1370600
2015-06-30,40.250000,40.680000,40.200001,40.474998,36.547630,2364400
2015-07-01,39.115002,39.830002,38.930000,39.785000,35.924587,4271800
2015-07-02,39.790001,40.205002,39.610001,39.980000,36.100674,2490000
2015-07-06,39.860001,40.055000,39.494999,39.695000,35.843327,1972800
2015-07-07,39.689999,40.305000,39.380001,40.290001,36.380596,1540400
2015-07-08,40.090000,40.270000,39.755001,39.814999,35.951675,1903600
2015-07-09,40.040001,40.115002,39.665001,39.695000,36.024281,1974600
2015-07-10,39.720001,40.224998,39.720001,40.000000,36.301075,1360400
2015-07-13,40.275002,40.320000,40.139999,40.299999,36.573334,754200
2015-07-14,40.310001,40.494999,40.259998,40.360001,36.627785,799400
2015-07-15,40.384998,40.384998,39.980000,40.014999,36.314682,708600
2015-07-16,40.255001,40.389999,40.115002,40.299999,36.573334,928000
2015-07-17,40.139999,40.294998,39.834999,40.005001,36.305611,895400
2015-07-20,40.005001,40.119999,39.849998,40.005001,36.305611,806800
2015-07-21,40.060001,40.230000,39.959999,40.090000,36.382748,1562600
2015-07-22,40.075001,40.340000,40.000000,40.230000,36.509800,1204000
2015-07-23,40.230000,40.334999,40.000000,40.049999,36.346451,904000
2015-07-24,39.955002,40.150002,39.759998,39.945000,36.251167,1204600
2015-07-27,39.845001,40.009998,39.735001,39.910000,36.219395,1592600
2015-07-28,40.035000,40.584999,39.869999,40.564999,36.813831,1579200
2015-07-29,40.529999,40.735001,40.480000,40.700001,36.936340,1215800
2015-07-30,40.540001,41.029999,40.419998,41.005001,37.213142,1241000
2015-07-31,41.134998,41.139999,40.869999,41.005001,37.213142,2230200
2015-08-03,40.904999,41.154999,40.904999,41.020000,37.226746,1695200
2015-08-04,40.939999,41.465000,40.880001,41.305000,37.485405,1245600
2015-08-05,41.465000,41.810001,41.389999,41.770000,37.907398,1013800
2015-08-06,41.845001,41.845001,41.490002,41.715000,37.857483,938400
2015-08-07,41.544998,41.805000,41.505001,41.790001,37.925545,1143200
2015-08-10,42.000000,42.480000,41.915001,42.334999,38.420158,1651000
2015-08-11,42.049999,42.389999,41.910000,42.305000,38.392921,1894200
2015-08-12,42.064999,42.365002,41.509998,42.334999,38.420158,1888200
2015-08-13,42.334999,42.494999,42.180000,42.255001,38.347542,1038000
2015-08-14,42.279999,42.615002,42.180000,42.599998,38.660645,813200
2015-08-17,42.485001,42.615002,42.264999,42.500000,38.569889,1085200
2015-08-18,42.494999,42.650002,42.294998,42.375000,38.456448,1019400
2015-08-19,42.240002,42.240002,41.669998,41.755001,37.893780,1552400
2015-08-20,41.580002,41.685001,40.965000,40.994999,37.204063,1311800
2015-08-21,40.814999,40.869999,39.955002,39.970001,36.273842,1670000
2015-08-24,38.400002,38.845001,37.840000,38.660000,35.084995,2651600
2015-08-25,39.310001,39.369999,38.009998,38.009998,34.495110,1900200
2015-08-26,38.570000,39.134998,38.055000,39.049999,35.438919,1807000
2015-08-27,39.279999,39.570000,38.959999,39.535000,35.879074,1523200
2015-08-28,39.535000,39.970001,39.400002,39.959999,36.264774,2291600
2015-08-31,39.665001,39.825001,39.419998,39.639999,35.974365,2083200
2015-09-01,39.264999,39.490002,38.639999,38.805000,35.216579,1985000
2015-09-02,39.160000,39.590000,39.020000,39.590000,35.928989,1491800
