Date,Open,High,Low,Close,Adj Close,Volume
2015-06-10,41.645000,41.880001,41.555000,41.799999,38.479904,786400
2015-06-11,41.799999,41.965000,41.674999,41.959999,38.627190,986000
2015-06-12,41.910000,41.910000,41.544998,41.665001,38.355633,747400
2015-06-15,41.474998,41.485001,41.095001,41.165001,37.895344,1061200
2015-06-16,41.279999,41.570000,41.165001,41.400002,38.111679,1372600
2015-06-17,41.544998,41.720001,41.455002,41.595001,38.291183,859800
2015-06-18,41.654999,42.049999,41.654999,41.785000,38.466095,1138400
2015-06-19,41.895000,41.930000,41.689999,41.794998,38.475311,1288400
2015-06-22,41.895000,42.080002,41.794998,41.915001,38.585766,666400
2015-06-23,41.919998,42.025002,41.625000,41.639999,38.332615,1328400
2015-06-24,41.660000,41.660000,41.240002,41.320000,38.038033,828000
2015-06-25,41.375000,41.459999,41.205002,41.404999,38.116280,666400
2015-06-26,41.500000,41.500000,41.270000,41.410000,38.120880,1339200
2015-06-29,41.270000,41.334999,40.480000,40.520000,37.301575,1360600
2015-06-30,40.810001,40.939999,40.490002,40.564999,37.342995,1222400
2015-07-01,40.724998,41.389999,40.610001,41.369999,38.084057,1569400
2015-07-02,41.365002,41.455002,40.924999,41.060001,37.798679,1355800
2015-07-06,40.884998,41.139999,40.685001,40.904999,37.655998,3500800
2015-07-07,40.910000,41.799999,40.770000,41.775002,38.456890,1145400
2015-07-08,41.505001,41.919998,41.505001,41.790001,38.470695,1244600
2015-07-09,42.000000,42.200001,41.549999,41.590000,38.286583,1043000
2015-07-10,41.875000,42.105000,41.830002,42.055000,38.714642,909200
2015-07-13,42.424999,42.560001,42.220001,42.435001,39.064472,877200
2015-07-14,42.500000,42.615002,42.244999,42.410000,39.041451,806400
2015-07-15,42.474998,42.625000,42.314999,42.400002,39.032242,861600
2015-07-16,42.584999,42.980000,42.529999,42.904999,39.497131,1397000
2015-07-17,42.865002,42.865002,42.435001,42.485001,39.110504,868000
2015-07-20,42.500000,42.865002,42.455002,42.849998,39.446499,662800
2015-07-21,42.740002,42.785000,42.299999,42.360001,38.995426,1207800
2015-07-22,42.299999,42.590000,42.244999,42.555000,39.174927,908200
2015-07-23,42.630001,42.715000,42.334999,42.389999,39.023041,682600
2015-07-24,42.395000,42.555000,42.195000,42.244999,38.889561,745200
2015-07-27,42.095001,42.320000,41.965000,42.310001,38.949390,641400
2015-07-28,42.400002,42.775002,42.320000,42.755001,39.359051,876200
2015-07-29,42.705002,43.195000,42.705002,43.160000,39.731892,738400
2015-07-30,43.099998,43.395000,42.735001,43.389999,39.943611,749000
2015-07-31,43.500000,43.520000,43.115002,43.165001,39.736492,1064800
2015-08-03,43.165001,43.705002,43.154999,43.695000,40.224388,1278000
2015-08-04,43.889999,44.244999,43.705002,44.005001,40.509758,1262800
2015-08-05,44.139999,45.020000,44.029999,44.744999,41.190983,1859600
2015-08-06,44.904999,44.990002,44.334999,44.674999,41.126556,1113000
2015-08-07,44.415001,44.529999,44.264999,44.520000,41.138100,1450400
2015-08-10,44.645000,44.875000,44.470001,44.590000,41.202778,772000
2015-08-11,44.314999,44.455002,44.099998,44.215000,40.856266,1013400
2015-08-12,43.904999,44.544998,43.665001,44.544998,41.161205,1378400
2015-08-13,44.509998,44.775002,44.400002,44.630001,41.239746,635800
2015-08-14,44.660000,44.840000,44.500000,44.825001,41.419930,545800
2015-08-17,44.740002,45.160000,44.450001,45.160000,41.729477,1109800
2015-08-18,45.230000,45.365002,44.950001,45.285000,41.844994,939400
2015-08-19,45.075001,45.075001,44.685001,44.875000,41.466137,947400
2015-08-20,44.570000,44.750000,44.299999,44.325001,40.957916,910400
2015-08-21,44.095001,44.250000,43.349998,43.349998,40.056969,1066200
2015-08-24,41.365002,43.080002,41.119999,42.490002,39.262318,3016800
2015-08-25,43.365002,43.500000,41.445000,41.474998,38.324409,1695800
2015-08-26,42.270000,42.605000,41.410000,42.494999,39.266930,1375400
2015-08-27,42.924999,43.294998,42.455002,43.270000,39.983051,1398200
2015-08-28,43.185001,43.544998,42.830002,43.424999,40.126282,1961200
2015-08-31,43.285000,43.494999,42.755001,43.139999,39.862923,2001400
2015-09-01,42.490002,42.700001,41.830002,41.959999,38.772568,1407200
2015-09-02,42.240002,42.505001,42.040001,42.424999,39.202244,1556800
2015-09-03,42.605000,43.154999,42.450001,43.014999,39.747425,839200
2015-09-04,42.525002,42.755001,42.340000,42.465000,39.239201,1085000
2015-09-08,43.009998,43.270000,42.654999,43.255001,39.969185,1202200
2015-09-09,43.500000,43.660000,42.535000,42.615002,39.377808,1030200
2015-09-10,42.500000,42.884998,42.340000,42.494999,39.266930,933400
2015-09-11,41.634998,42.205002,41.505001,42.044998,38.851105,2118000
2015-09-14,42.064999,42.095001,41.575001,41.715000,38.546177,1134800
2015-09-15,41.799999,42.250000,41.709999,42.119999,38.920399,984600
2015-09-16,42.119999,42.314999,42.014999,42.235001,39.026672,1542200
2015-09-17,42.299999,42.810001,42.189999,42.419998,39.197624,1213800
2015-09-18,42.115002,42.334999,41.860001,41.945000,38.758709,2013800
2015-09-21,42.215000,42.494999,42.049999,42.400002,39.179134,673600
2015-09-22,42.000000,42.270000,41.764999,41.994999,38.804909,985200
2015-09-23,42.090000,42.230000,41.865002,42.049999,38.855736,709400
2015-09-24,41.900002,42.430000,41.755001,42.384998,39.165279,1787400
2015-09-25,42.755001,43.220001,42.529999,42.814999,39.562618,1278200
2015-09-28,42.634998,42.910000,42.119999,42.220001,39.012810,1050800
2015-09-29,42.195000,42.395000,42.025002,42.264999,39.054390,1254800
2015-09-30,42.584999,43.000000,41.895000,41.950001,38.763329,3490200
2015-10-01,42.000000,42.099998,41.595001,41.900002,38.717125,2268000
2015-10-02,41.625000,42.564999,41.610001,42.564999,39.331596,1403800
2015-10-05,42.904999,43.279999,42.705002,43.195000,39.913750,3177200
2015-10-06,43.174999,43.195000,42.715000,42.779999,39.530277,1395400
2015-10-07,42.945000,43.355000,42.709999,43.250000,39.964573,1987800
2015-10-08,43.165001,43.540001,43.040001,43.525002,40.218693,1140400
2015-10-09,43.580002,43.919998,43.514999,43.810001,40.482037,772000
2015-10-12,43.875000,44.259998,43.834999,44.150002,40.796211,1629600
2015-10-13,44.000000,44.305000,43.865002,43.965000,40.625256,997600
2015-10-14,43.990002,44.099998,43.419998,43.480000,40.177097,741800
2015-10-15,43.744999,43.880001,43.494999,43.759998,40.435822,625200
2015-10-16,43.855000,44.230000,43.775002,44.185001,40.828541,550600
2015-10-19,44.130001,44.360001,44.000000,44.105000,40.754631,1219400
2015-10-20,44.150002,44.259998,43.930000,44.049999,40.703808,617800
2015-10-21,44.215000,44.365002,43.860001,43.904999,40.569817,539000
2015-10-22,44.189999,44.435001,44.000000,44.325001,40.957916,1094000
2015-10-23,44.450001,44.685001,43.830002,43.904999,40.569817,1697200
2015-10-26,43.805000,43.990002,43.580002,43.595001,40.283367,1260000
2015-10-27,43.590000,43.820000,43.160000,43.290001,40.001541,1576200
2015-10-28,43.435001,43.750000,43.224998,43.744999,40.421970,1055000
2015-10-29,43.514999,43.869999,43.189999,43.235001,39.950722,1589600
2015-10-30,43.255001,43.355000,42.755001,43.044998,39.775154,1922200
2015-11-02,43.540001,43.540001,42.525002,42.700001,39.456356,1655000
